#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 10 12 50 999 99.0 99.0  3.67 10.00  7.31 999  999.2 999.0   4.8 999.0 99.0 99.00
2014 01 10 13 50 999 99.0 99.0  3.37  9.09  7.02 999  999.0 999.0   4.8 999.0 99.0 99.00
2014 01 10 14 50 999 99.0 99.0  3.33 10.00  7.16 999  999.4 999.0   4.8 999.0 99.0 99.00
2014 01 10 15 50 999 99.0 99.0  2.98 10.81  6.85 999  998.6 999.0   4.8 999.0 99.0 99.00
2014 01 10 16 50 999 99.0 99.0  2.90 10.00  6.93 999  998.4 999.0   4.8 999.0 99.0 99.00
2014 01 10 17 50 999 99.0 99.0  2.80 10.00  6.82 999  998.2 999.0   4.8 999.0 99.0 99.00
2014 01 10 18 50 999 99.0 99.0  2.68 11.43  6.86 999  998.3 999.0   4.8 999.0 99.0 99.00
2014 01 10 19 50 999 99.0 99.0  2.63 11.43  7.04 999  998.5 999.0   4.8 999.0 99.0 99.00
2014 01 10 20 50 999 99.0 99.0  2.62 10.81  7.42 999  998.4 999.0   4.8 999.0 99.0 99.00
2014 01 10 21 50 999 99.0 99.0  2.43 10.81  7.38 999  997.8 999.0   4.8 999.0 99.0 99.00
2014 01 10 22 50 999 99.0 99.0  2.50 10.81  7.46 999  997.2 999.0   4.8 999.0 99.0 99.00
2014 01 10 23 50 999 99.0 99.0  2.51 11.43  7.29 999  996.7 999.0   4.8 999.0 99.0 99.00
2014 01 11 00 50 999 99.0 99.0  3.01 10.00  7.67 999  996.8 999.0   4.8 999.0 99.0 99.00
2014 01 11 01 50 999 99.0 99.0  2.65 10.81  7.23 999  996.5 999.0   4.8 999.0 99.0 99.00
2014 01 11 02 50 999 99.0 99.0  2.42 10.81  6.97 999  996.2 999.0   4.8 999.0 99.0 99.00
2014 01 11 03 50 999 99.0 99.0  2.28 10.81  6.53 999  995.7 999.0   4.8 999.0 99.0 99.00
2014 01 11 04 50 999 99.0 99.0  2.04 10.00  6.19 999  995.6 999.0   4.8 999.0 99.0 99.00
2014 01 11 05 50 999 99.0 99.0  2.04 10.00  6.36 999  995.5 999.0   4.8 999.0 99.0 99.00
2014 01 11 06 50 999 99.0 99.0  2.08 10.00  6.25 999  995.6 999.0   4.8 999.0 99.0 99.00
2014 01 11 07 50 999 99.0 99.0  1.99 10.81  5.98 999  995.4 999.0   4.7 999.0 99.0 99.00
2014 01 11 08 50 999 99.0 99.0  1.99 10.81  5.70 999  995.2 999.0   4.8 999.0 99.0 99.00
2014 01 11 09 50 999 99.0 99.0  1.85 10.00  5.63 999  994.9 999.0   4.8 999.0 99.0 99.00
2014 01 11 10 50 999 99.0 99.0  1.86 10.00  5.42 999  994.5 999.0   4.8 999.0 99.0 99.00
2014 01 11 11 50 999 99.0 99.0  2.08 10.00  5.77 999  994.4 999.0   4.8 999.0 99.0 99.00
2014 01 11 12 50 999 99.0 99.0  2.15 10.81  6.09 999  993.8 999.0   4.8 999.0 99.0 99.00
2014 01 11 13 50 999 99.0 99.0  2.25 10.00  6.01 999  993.4 999.0   4.8 999.0 99.0 99.00
2014 01 11 14 50 999 99.0 99.0  2.36 10.00  5.88 999  992.5 999.0   4.8 999.0 99.0 99.00
2014 01 11 15 50 999 99.0 99.0  2.44 10.00  6.00 999  991.7 999.0   4.8 999.0 99.0 99.00
2014 01 11 16 50 999 99.0 99.0  2.40 10.00  6.09 999  990.6 999.0   4.8 999.0 99.0 99.00
2014 01 11 17 50 999 99.0 99.0  2.31 12.12  6.23 999  990.1 999.0   4.8 999.0 99.0 99.00
2014 01 11 18 50 999 99.0 99.0  2.31 10.00  6.02 999  989.6 999.0   4.8 999.0 99.0 99.00
2014 01 11 19 50 999 99.0 99.0  2.29 11.43  6.30 999  988.7 999.0   4.8 999.0 99.0 99.00
2014 01 11 20 50 999 99.0 99.0  2.38 11.43  6.19 999  988.0 999.0   4.8 999.0 99.0 99.00
2014 01 11 21 50 999 99.0 99.0  2.42 11.43  6.50 999  986.6 999.0   4.7 999.0 99.0 99.00
2014 01 11 22 50 999 99.0 99.0  2.52 11.43  6.79 999  984.7 999.0   4.7 999.0 99.0 99.00
2014 01 11 23 50 999 99.0 99.0  2.65 10.81  6.59 999  983.0 999.0   4.7 999.0 99.0 99.00
2014 01 12 00 50 999 99.0 99.0 99.00 99.00 99.00 999  982.4 999.0   4.8 999.0 99.0 99.00
2014 01 12 01 50 999 99.0 99.0  2.43 12.12  5.71 999  981.8 999.0   4.7 999.0 99.0 99.00
2014 01 12 02 50 999 99.0 99.0  2.91 11.43  6.25 999  981.0 999.0   4.7 999.0 99.0 99.00
2014 01 12 03 50 999 99.0 99.0  2.52 10.81  6.20 999  981.5 999.0   4.7 999.0 99.0 99.00
2014 01 12 05 50 999 99.0 99.0  2.80  7.14  6.08 999  982.2 999.0   4.7 999.0 99.0 99.00
2014 01 12 06 50 999 99.0 99.0  2.80 11.43  5.98 999  983.1 999.0   4.7 999.0 99.0 99.00
2014 01 12 07 50 999 99.0 99.0  2.83  7.69  6.15 999  983.3 999.0   4.7 999.0 99.0 99.00
2014 01 12 08 50 999 99.0 99.0  3.21  8.33  6.67 999  983.9 999.0   4.7 999.0 99.0 99.00
2014 01 12 09 50 999 99.0 99.0  3.25  7.69  6.55 999  984.2 999.0   4.7 999.0 99.0 99.00
2014 01 12 10 50 999 99.0 99.0  2.86  9.09  6.40 999  984.0 999.0   4.7 999.0 99.0 99.00
2014 01 12 11 50 999 99.0 99.0  3.10  8.33  6.60 999  984.2 999.0   4.7 999.0 99.0 99.00
2014 01 12 12 50 999 99.0 99.0  3.27 11.43  6.70 999  984.7 999.0   4.7 999.0 99.0 99.00
2014 01 12 13 50 999 99.0 99.0  3.78  9.09  6.99 999  985.2 999.0   4.7 999.0 99.0 99.00
2014 01 12 14 50 999 99.0 99.0  3.75 10.00  7.23 999  985.4 999.0   4.7 999.0 99.0 99.00
2014 01 12 15 50 999 99.0 99.0  3.74 10.00  6.88 999  985.4 999.0   4.8 999.0 99.0 99.00
2014 01 12 16 50 999 99.0 99.0  4.23 10.00  7.11 999  986.5 999.0   4.8 999.0 99.0 99.00
2014 01 12 17 50 999 99.0 99.0  3.97  9.09  6.94 999  987.2 999.0   4.7 999.0 99.0 99.00
2014 01 12 18 50 999 99.0 99.0  4.28 10.81  7.29 999  988.1 999.0   4.7 999.0 99.0 99.00
2014 01 12 19 50 999 99.0 99.0  4.27 10.81  7.31 999  988.9 999.0   4.7 999.0 99.0 99.00
2014 01 12 20 50 999 99.0 99.0  3.75 12.12  6.84 999  989.5 999.0   4.7 999.0 99.0 99.00
2014 01 12 21 50 999 99.0 99.0  4.06 12.12  6.99 999  990.3 999.0   4.7 999.0 99.0 99.00
2014 01 12 22 50 999 99.0 99.0  4.03 12.12  7.00 999  991.4 999.0   4.7 999.0 99.0 99.00
2014 01 12 23 50 999 99.0 99.0  4.27 12.90  6.99 999  992.5 999.0   4.7 999.0 99.0 99.00
2014 01 13 00 50 999 99.0 99.0  4.80 12.90  7.74 999  993.5 999.0   4.7 999.0 99.0 99.00
2014 01 13 01 50 999 99.0 99.0  5.00 12.90  7.83 999  994.8 999.0   4.7 999.0 99.0 99.00
2014 01 13 02 50 999 99.0 99.0  4.85  8.33  7.60 999  995.6 999.0   4.7 999.0 99.0 99.00
2014 01 13 03 50 999 99.0 99.0  5.45 12.12  8.06 999  996.1 999.0   4.7 999.0 99.0 99.00
2014 01 13 04 50 999 99.0 99.0  4.98 12.90  7.78 999  997.2 999.0   4.7 999.0 99.0 99.00
2014 01 13 05 50 999 99.0 99.0  5.43 12.12  7.93 999  998.4 999.0   4.7 999.0 99.0 99.00
2014 01 13 06 50 999 99.0 99.0 99.00 99.00 99.00 999  999.2 999.0   4.7 999.0 99.0 99.00
2014 01 13 07 50 999 99.0 99.0  5.05 12.90  8.14 999 1000.1 999.0   4.7 999.0 99.0 99.00
2014 01 13 08 50 999 99.0 99.0  4.05 10.00  7.18 999 1001.2 999.0   4.7 999.0 99.0 99.00
2014 01 13 09 50 999 99.0 99.0  4.57 12.90  7.35 999 1002.2 999.0   4.7 999.0 99.0 99.00
2014 01 13 10 50 999 99.0 99.0  4.35 11.43  7.23 999 1004.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 11 50 999 99.0 99.0  4.13 13.79  7.39 999 1004.7 999.0   4.7 999.0 99.0 99.00
2014 01 13 12 50 999 99.0 99.0  4.24 13.79  7.88 999 1005.1 999.0   4.7 999.0 99.0 99.00
2014 01 13 13 50 999 99.0 99.0  3.96 12.12  7.38 999 1005.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 14 50 999 99.0 99.0  4.04 10.81  7.96 999 1005.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 15 50 999 99.0 99.0  3.84 12.90  8.19 999 1004.4 999.0   4.7 999.0 99.0 99.00
2014 01 13 16 50 999 99.0 99.0  3.79 13.79  7.89 999 1003.6 999.0   4.7 999.0 99.0 99.00
2014 01 13 17 50 999 99.0 99.0  3.69 11.43  7.58 999 1002.1 999.0   4.7 999.0 99.0 99.00
2014 01 13 18 50 999 99.0 99.0  3.73 12.12  7.52 999 1000.6 999.0   4.7 999.0 99.0 99.00
2014 01 13 19 50 999 99.0 99.0  3.83 13.79  7.41 999  999.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 20 50 999 99.0 99.0  3.82 12.90  6.72 999  996.5 999.0   4.7 999.0 99.0 99.00
2014 01 13 21 50 999 99.0 99.0  4.15 12.90  6.47 999  992.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 22 50 999 99.0 99.0  4.01 12.90  6.22 999  988.0 999.0   4.7 999.0 99.0 99.00
2014 01 13 23 50 999 99.0 99.0 99.00 99.00 99.00 999  984.7 999.0   4.7 999.0 99.0 99.00
2014 01 14 00 50 999 99.0 99.0  4.54  7.69  6.81 999  983.3 999.0   4.7 999.0 99.0 99.00
2014 01 14 01 50 999 99.0 99.0  4.03  8.33  6.78 999  984.0 999.0   4.7 999.0 99.0 99.00
2014 01 14 02 50 999 99.0 99.0  4.15  7.69  6.72 999  984.8 999.0   4.7 999.0 99.0 99.00
2014 01 14 03 50 999 99.0 99.0  3.76 13.79  6.77 999  985.8 999.0   4.7 999.0 99.0 99.00
2014 01 14 04 50 999 99.0 99.0  3.63  9.09  6.64 999  986.5 999.0   4.7 999.0 99.0 99.00
2014 01 14 05 50 999 99.0 99.0  3.55  7.69  6.76 999  986.8 999.0   4.7 999.0 99.0 99.00
2014 01 14 06 50 999 99.0 99.0  3.80 13.79  7.14 999  987.2 999.0   4.7 999.0 99.0 99.00
2014 01 14 07 50 999 99.0 99.0  4.24  8.33  7.39 999  987.7 999.0   4.7 999.0 99.0 99.00
2014 01 14 08 50 999 99.0 99.0  3.66 11.43  7.17 999  988.1 999.0   4.7 999.0 99.0 99.00
2014 01 14 09 50 999 99.0 99.0  3.81 12.90  6.94 999  987.7 999.0   4.7 999.0 99.0 99.00
2014 01 14 10 50 999 99.0 99.0  4.00 10.81  7.08 999  987.1 999.0   4.7 999.0 99.0 99.00
2014 01 14 11 50 999 99.0 99.0  3.95  9.09  6.86 999  986.5 999.0   4.7 999.0 99.0 99.00
2014 01 14 12 50 999 99.0 99.0  4.46 10.81  7.15 999  986.3 999.0   4.7 999.0 99.0 99.00
2014 01 14 13 50 999 99.0 99.0  4.25 10.00  6.87 999  986.3 999.0   4.7 999.0 99.0 99.00
2014 01 14 14 50 999 99.0 99.0  5.03 10.81  7.51 999  986.3 999.0   4.7 999.0 99.0 99.00
2014 01 14 15 50 999 99.0 99.0  4.63 12.90  7.00 999  986.2 999.0   4.7 999.0 99.0 99.00
2014 01 14 16 50 999 99.0 99.0  4.74 11.43  7.25 999  987.0 999.0   4.7 999.0 99.0 99.00
2014 01 14 17 50 999 99.0 99.0  6.38 11.43  8.29 999  988.2 999.0   4.7 999.0 99.0 99.00
2014 01 14 18 50 999 99.0 99.0  8.51 12.90  9.74 999  990.1 999.0   4.7 999.0 99.0 99.00
2014 01 14 19 50 999 99.0 99.0  7.62 12.90  9.07 999  992.3 999.0   4.7 999.0 99.0 99.00
2014 01 14 20 50 999 99.0 99.0  7.62 12.12  9.19 999  994.8 999.0   4.7 999.0 99.0 99.00
2014 01 14 21 50 999 99.0 99.0  7.49 12.12  9.00 999  996.7 999.0   4.7 999.0 99.0 99.00
2014 01 14 22 50 999 99.0 99.0  6.82 13.79  8.59 999  998.8 999.0   4.7 999.0 99.0 99.00
2014 01 14 23 50 999 99.0 99.0  6.22 12.12  8.41 999 1000.7 999.0   4.7 999.0 99.0 99.00
2014 01 15 00 50 999 99.0 99.0  6.78 13.79  8.61 999 1002.8 999.0   4.7 999.0 99.0 99.00
2014 01 15 01 50 999 99.0 99.0  6.37 10.00  8.53 999 1004.6 999.0   4.7 999.0 99.0 99.00
2014 01 15 02 50 999 99.0 99.0  6.49 12.12  8.67 999 1005.9 999.0   4.7 999.0 99.0 99.00
2014 01 15 03 50 999 99.0 99.0 99.00 99.00 99.00 999 1006.4 999.0   4.7 999.0 99.0 99.00
2014 01 15 04 50 999 99.0 99.0  5.57 11.43  8.49 999 1007.0 999.0   4.7 999.0 99.0 99.00
2014 01 15 05 50 999 99.0 99.0  5.21 10.81  8.12 999 1007.6 999.0   4.7 999.0 99.0 99.00
2014 01 15 06 50 999 99.0 99.0  5.09 11.43  8.11 999 1007.1 999.0   4.7 999.0 99.0 99.00
2014 01 15 07 50 999 99.0 99.0  5.45 12.12  8.22 999 1006.1 999.0   4.7 999.0 99.0 99.00
2014 01 15 08 50 999 99.0 99.0  4.45 11.43  7.53 999 1004.9 999.0   4.7 999.0 99.0 99.00
2014 01 15 09 50 999 99.0 99.0  5.84 11.43  8.11 999 1005.5 999.0   4.7 999.0 99.0 99.00
2014 01 15 10 50 999 99.0 99.0  4.85 12.12  7.50 999 1005.9 999.0   4.7 999.0 99.0 99.00
2014 01 15 11 50 999 99.0 99.0  4.68 11.43  7.49 999 1006.5 999.0   4.7 999.0 99.0 99.00
2014 01 15 12 50 999 99.0 99.0  4.09 11.43  7.00 999 1006.6 999.0   4.7 999.0 99.0 99.00
2014 01 15 13 50 999 99.0 99.0  4.60 12.12  7.72 999 1006.7 999.0   4.7 999.0 99.0 99.00
2014 01 15 14 50 999 99.0 99.0  4.93 12.12  7.83 999 1006.7 999.0   4.7 999.0 99.0 99.00
2014 01 15 15 50 999 99.0 99.0  4.75 12.12  7.43 999 1006.9 999.0   4.8 999.0 99.0 99.00
2014 01 15 16 50 999 99.0 99.0  5.41 11.43  7.91 999 1007.4 999.0   4.8 999.0 99.0 99.00
2014 01 15 17 50 999 99.0 99.0  5.50 10.81  7.94 999 1007.1 999.0   4.8 999.0 99.0 99.00
2014 01 15 18 50 999 99.0 99.0  4.77 11.43  7.55 999 1007.8 999.0   4.8 999.0 99.0 99.00
2014 01 15 19 50 999 99.0 99.0  5.04 10.81  7.58 999 1007.8 999.0   4.8 999.0 99.0 99.00
2014 01 15 20 50 999 99.0 99.0  5.16 12.12  7.44 999 1007.8 999.0   4.8 999.0 99.0 99.00
2014 01 15 21 50 999 99.0 99.0  4.68 11.43  7.37 999 1007.2 999.0   4.8 999.0 99.0 99.00
2014 01 15 22 50 999 99.0 99.0  4.24 11.43  7.20 999 1006.8 999.0   4.8 999.0 99.0 99.00
2014 01 15 23 50 999 99.0 99.0  4.20 12.12  7.47 999 1006.0 999.0   4.8 999.0 99.0 99.00
2014 01 16 00 50 999 99.0 99.0  4.49 11.43  8.02 999 1005.3 999.0   4.7 999.0 99.0 99.00
2014 01 16 01 50 999 99.0 99.0  4.21 12.12  7.71 999 1004.0 999.0   4.7 999.0 99.0 99.00
2014 01 16 02 50 999 99.0 99.0  4.16 12.12  7.98 999 1002.3 999.0   4.7 999.0 99.0 99.00
2014 01 16 03 50 999 99.0 99.0 99.00 99.00 99.00 999  999.2 999.0   4.8 999.0 99.0 99.00
2014 01 16 04 50 999 99.0 99.0  3.82 11.43  7.20 999  996.4 999.0   4.8 999.0 99.0 99.00
2014 01 16 05 50 999 99.0 99.0  3.85 10.81  6.99 999  994.3 999.0   4.8 999.0 99.0 99.00
2014 01 16 06 50 999 99.0 99.0  4.32 12.12  7.20 999  992.5 999.0   4.8 999.0 99.0 99.00
2014 01 16 07 50 999 99.0 99.0  4.22 12.12  6.83 999  990.9 999.0   4.8 999.0 99.0 99.00
2014 01 16 08 50 999 99.0 99.0  4.05 12.90  6.86 999  989.8 999.0   4.8 999.0 99.0 99.00
2014 01 16 09 50 999 99.0 99.0  4.07 10.00  6.72 999  989.0 999.0   4.8 999.0 99.0 99.00
2014 01 16 10 50 999 99.0 99.0  4.77 11.43  7.50 999  988.4 999.0   4.8 999.0 99.0 99.00
2014 01 16 11 50 999 99.0 99.0  4.64 12.90  7.39 999  988.9 999.0   4.8 999.0 99.0 99.00
2014 01 16 12 50 999 99.0 99.0  4.37 12.12  7.56 999  989.7 999.0   4.8 999.0 99.0 99.00
2014 01 16 13 50 999 99.0 99.0  4.77 12.90  8.22 999  991.0 999.0   4.8 999.0 99.0 99.00
2014 01 16 14 50 999 99.0 99.0  4.14 12.12  7.80 999  993.1 999.0   4.8 999.0 99.0 99.00
2014 01 16 15 50 999 99.0 99.0  3.76 10.81  7.07 999  995.5 999.0   4.8 999.0 99.0 99.00
2014 01 16 16 50 999 99.0 99.0  3.92 11.43  7.19 999  997.9 999.0   4.8 999.0 99.0 99.00
2014 01 16 17 50 999 99.0 99.0  4.09 11.43  7.30 999  999.7 999.0   4.8 999.0 99.0 99.00
2014 01 16 18 50 999 99.0 99.0  4.17 11.43  8.01 999 1000.6 999.0   4.7 999.0 99.0 99.00
2014 01 16 19 50 999 99.0 99.0 99.00 99.00 99.00 999 1002.3 999.0 999.0 999.0 99.0 99.00
2014 01 16 20 50 999 99.0 99.0  4.56 11.43  8.63 999 1002.6 999.0   4.8 999.0 99.0 99.00
2014 01 16 21 50 999 99.0 99.0  4.57 13.79  8.64 999 1002.3 999.0   4.8 999.0 99.0 99.00
2014 01 16 22 50 999 99.0 99.0  4.72 10.81  8.67 999 1002.9 999.0   4.8 999.0 99.0 99.00
2014 01 17 00 50 999 99.0 99.0  4.83 12.90  8.55 999 1002.4 999.0   4.7 999.0 99.0 99.00
2014 01 17 01 50 999 99.0 99.0  4.69 10.81  8.24 999 1002.1 999.0   4.7 999.0 99.0 99.00
2014 01 17 02 50 999 99.0 99.0  5.17 12.12  8.81 999 1000.5 999.0   4.7 999.0 99.0 99.00
2014 01 17 03 50 999 99.0 99.0  4.29 10.81  8.16 999  999.0 999.0   4.7 999.0 99.0 99.00
2014 01 17 04 50 999 99.0 99.0  4.88 12.90  8.87 999  997.7 999.0   4.8 999.0 99.0 99.00
2014 01 17 05 50 999 99.0 99.0  4.61 13.79  8.24 999  996.5 999.0   4.8 999.0 99.0 99.00
2014 01 17 06 50 999 99.0 99.0  4.44 13.79  7.42 999  994.7 999.0   4.8 999.0 99.0 99.00
2014 01 17 07 50 999 99.0 99.0  4.61 13.79  7.60 999  992.9 999.0   4.8 999.0 99.0 99.00
2014 01 17 08 50 999 99.0 99.0  4.62 13.79  7.28 999  992.3 999.0   4.8 999.0 99.0 99.00
2014 01 17 09 50 999 99.0 99.0  4.70 13.79  7.38 999  990.6 999.0   4.8 999.0 99.0 99.00
2014 01 17 10 50 999 99.0 99.0 99.00 99.00 99.00 999  988.8 999.0   4.8 999.0 99.0 99.00
2014 01 17 11 50 999 99.0 99.0  4.78 12.12  6.85 999  988.1 999.0   4.8 999.0 99.0 99.00
2014 01 17 12 50 999 99.0 99.0  5.58 12.12  7.53 999  987.2 999.0   4.8 999.0 99.0 99.00
2014 01 17 13 50 999 99.0 99.0 99.00 99.00 99.00 999  986.4 999.0   4.8 999.0 99.0 99.00
2014 01 17 14 50 999 99.0 99.0  5.50 10.00  7.27 999  985.6 999.0   4.8 999.0 99.0 99.00
2014 01 17 15 50 999 99.0 99.0  5.75 12.12  7.62 999  985.7 999.0   4.8 999.0 99.0 99.00
2014 01 17 16 50 999 99.0 99.0  5.47 11.43  7.82 999  985.8 999.0   4.8 999.0 99.0 99.00
2014 01 17 17 50 999 99.0 99.0  5.33 12.90  7.78 999  987.1 999.0   4.8 999.0 99.0 99.00
2014 01 17 18 50 999 99.0 99.0  5.71 12.90  8.55 999  987.7 999.0   4.8 999.0 99.0 99.00
2014 01 17 19 50 999 99.0 99.0  4.86 12.12  7.95 999  988.6 999.0   4.8 999.0 99.0 99.00
2014 01 17 20 50 999 99.0 99.0  5.11 12.90  8.48 999  989.3 999.0   4.8 999.0 99.0 99.00
2014 01 17 21 50 999 99.0 99.0  5.08 12.90  8.60 999  989.0 999.0   4.8 999.0 99.0 99.00
2014 01 17 22 50 999 99.0 99.0  4.69 12.90  8.45 999  989.2 999.0   4.8 999.0 99.0 99.00
2014 01 17 23 50 999 99.0 99.0  4.80 12.90  8.36 999  988.6 999.0   4.8 999.0 99.0 99.00
2014 01 18 00 50 999 99.0 99.0  4.70 10.81  8.36 999  988.5 999.0   4.8 999.0 99.0 99.00
2014 01 18 01 50 999 99.0 99.0  4.57 12.90  7.89 999  988.8 999.0   4.8 999.0 99.0 99.00
2014 01 18 02 50 999 99.0 99.0 99.00 99.00 99.00 999  989.1 999.0   4.8 999.0 99.0 99.00
2014 01 18 03 50 999 99.0 99.0  5.23 12.90  8.41 999  989.0 999.0   4.8 999.0 99.0 99.00
2014 01 18 04 50 999 99.0 99.0  5.91 12.90  9.08 999  989.3 999.0   4.8 999.0 99.0 99.00
2014 01 18 05 50 999 99.0 99.0  5.84 12.90  8.99 999  989.4 999.0   4.8 999.0 99.0 99.00
2014 01 18 06 50 999 99.0 99.0  5.91 12.90  8.90 999  989.4 999.0   4.8 999.0 99.0 99.00
2014 01 18 07 50 999 99.0 99.0  5.39 13.79  8.68 999  989.6 999.0   4.8 999.0 99.0 99.00
2014 01 18 08 50 999 99.0 99.0  4.99 13.79  8.23 999  989.8 999.0   4.8 999.0 99.0 99.00
2014 01 18 09 50 999 99.0 99.0  5.04 12.90  8.52 999  990.2 999.0   4.8 999.0 99.0 99.00
2014 01 18 10 50 999 99.0 99.0  5.19 12.90  8.41 999  990.6 999.0   4.8 999.0 99.0 99.00
2014 01 18 11 50 999 99.0 99.0  4.80 13.79  8.24 999  991.3 999.0   4.8 999.0 99.0 99.00
2014 01 18 12 50 999 99.0 99.0  4.77 13.79  8.19 999  991.9 999.0   4.8 999.0 99.0 99.00
2014 01 18 13 50 999 99.0 99.0  5.07 13.79  8.11 999  993.0 999.0   4.8 999.0 99.0 99.00
2014 01 18 14 50 999 99.0 99.0  4.44 12.90  7.77 999  994.3 999.0   4.8 999.0 99.0 99.00
2014 01 18 15 50 999 99.0 99.0  4.85 12.90  8.19 999  995.7 999.0   4.8 999.0 99.0 99.00
2014 01 18 16 50 999 99.0 99.0  4.95 12.90  8.03 999  997.3 999.0   4.8 999.0 99.0 99.00
2014 01 18 17 50 999 99.0 99.0  4.92 12.90  8.18 999  999.0 999.0   4.8 999.0 99.0 99.00
2014 01 18 18 50 999 99.0 99.0  4.70 11.43  7.76 999 1000.8 999.0   4.8 999.0 99.0 99.00
2014 01 18 19 50 999 99.0 99.0  4.78 12.90  8.04 999 1002.5 999.0   4.8 999.0 99.0 99.00
2014 01 18 20 50 999 99.0 99.0  4.55 11.43  7.67 999 1003.8 999.0   4.8 999.0 99.0 99.00
2014 01 18 21 50 999 99.0 99.0  4.96 12.12  8.08 999 1005.0 999.0   4.8 999.0 99.0 99.00
2014 01 18 22 50 999 99.0 99.0  4.85 11.43  8.04 999 1005.6 999.0   4.8 999.0 99.0 99.00
2014 01 18 23 50 999 99.0 99.0  4.76 12.12  8.16 999 1006.3 999.0   4.8 999.0 99.0 99.00
2014 01 19 00 50 999 99.0 99.0  4.62 12.90  8.09 999 1007.0 999.0   4.8 999.0 99.0 99.00
2014 01 19 01 50 999 99.0 99.0  4.41 11.43  8.36 999 1007.6 999.0   4.8 999.0 99.0 99.00
2014 01 19 02 50 999 99.0 99.0  3.87 13.79  8.10 999 1008.0 999.0   4.7 999.0 99.0 99.00
2014 01 19 03 50 999 99.0 99.0  4.69 13.79  8.90 999 1008.5 999.0   4.7 999.0 99.0 99.00
2014 01 19 04 50 999 99.0 99.0  4.81 13.79  9.14 999 1008.7 999.0   4.7 999.0 99.0 99.00
2014 01 19 05 50 999 99.0 99.0  4.95 12.90  9.31 999 1008.4 999.0   4.7 999.0 99.0 99.00
2014 01 19 06 50 999 99.0 99.0  4.88 12.90  9.40 999 1008.0 999.0   4.7 999.0 99.0 99.00
2014 01 19 07 50 999 99.0 99.0  4.28 11.43  8.42 999 1008.0 999.0   4.7 999.0 99.0 99.00
2014 01 19 08 50 999 99.0 99.0  4.17 12.12  8.37 999 1007.2 999.0   4.8 999.0 99.0 99.00
2014 01 19 09 50 999 99.0 99.0  4.03 10.81  7.66 999 1005.8 999.0   4.8 999.0 99.0 99.00
2014 01 19 10 50 999 99.0 99.0  3.84 10.81  7.27 999 1004.5 999.0   4.8 999.0 99.0 99.00
2014 01 19 11 50 999 99.0 99.0  3.83 11.43  7.17 999 1003.3 999.0   4.8 999.0 99.0 99.00
2014 01 19 12 50 999 99.0 99.0  3.38 11.43  6.23 999 1002.3 999.0   4.8 999.0 99.0 99.00
2014 01 19 13 50 999 99.0 99.0  3.59 11.43  6.50 999 1001.0 999.0   4.7 999.0 99.0 99.00
2014 01 19 14 50 999 99.0 99.0  3.42 10.00  6.11 999  999.1 999.0   4.8 999.0 99.0 99.00
2014 01 19 15 50 999 99.0 99.0  3.62  7.14  6.19 999  997.9 999.0   4.8 999.0 99.0 99.00
2014 01 19 16 50 999 99.0 99.0 99.00 99.00 99.00 999  996.9 999.0   4.8 999.0 99.0 99.00
2014 01 19 17 50 999 99.0 99.0  4.60  9.09  6.80 999  997.0 999.0   4.7 999.0 99.0 99.00
2014 01 19 18 50 999 99.0 99.0  4.41  9.09  6.92 999  997.5 999.0   4.8 999.0 99.0 99.00
2014 01 19 19 50 999 99.0 99.0  4.74  9.09  7.18 999  998.3 999.0   4.8 999.0 99.0 99.00
2014 01 19 20 50 999 99.0 99.0  4.60  9.09  7.30 999  998.7 999.0   4.8 999.0 99.0 99.00
2014 01 19 21 50 999 99.0 99.0  4.32  9.09  6.94 999  998.3 999.0   4.8 999.0 99.0 99.00
2014 01 19 22 50 999 99.0 99.0  4.14 10.00  6.92 999  998.6 999.0   4.8 999.0 99.0 99.00
2014 01 19 23 50 999 99.0 99.0  4.29 11.43  7.19 999  999.1 999.0   4.8 999.0 99.0 99.00
2014 01 20 00 50 999 99.0 99.0  4.34 10.00  7.50 999  999.5 999.0   4.8 999.0 99.0 99.00
2014 01 20 01 50 999 99.0 99.0  4.22 11.43  7.37 999 1000.4 999.0   4.8 999.0 99.0 99.00
2014 01 20 02 50 999 99.0 99.0  4.88 11.43  7.99 999 1001.6 999.0   4.8 999.0 99.0 99.00
2014 01 20 03 50 999 99.0 99.0  4.42 12.12  7.88 999 1002.3 999.0   4.8 999.0 99.0 99.00
2014 01 20 04 50 999 99.0 99.0  4.47 12.90  8.09 999 1003.1 999.0   4.8 999.0 99.0 99.00
2014 01 20 05 50 999 99.0 99.0  4.34 12.12  7.98 999 1003.3 999.0   4.8 999.0 99.0 99.00
2014 01 20 06 50 999 99.0 99.0  4.37 12.12  8.23 999 1003.7 999.0   4.8 999.0 99.0 99.00
2014 01 20 07 50 999 99.0 99.0  5.54 17.39  9.27 999 1003.9 999.0   4.8 999.0 99.0 99.00
